dataset,seed,config,rmse,fit_time,n_rounds
4544_GeographicalOriginalofMusic,1,lightgbm,0.6111242291653312,0.9697725772857666,135
4544_GeographicalOriginalofMusic,2,split_boost,0.4827073127226335,18.231218338012695,200
4544_GeographicalOriginalofMusic,2,xgboost,0.539754655808746,0.3751707077026367,21
4544_GeographicalOriginalofMusic,2,lightgbm,0.5308808476017786,0.41770410537719727,16
4544_GeographicalOriginalofMusic,3,split_boost,0.5530077457637509,12.409152030944824,132
4544_GeographicalOriginalofMusic,3,xgboost,0.514624260249779,0.6690292358398438,100
4544_GeographicalOriginalofMusic,3,lightgbm,0.5468105253749577,0.8829052448272705,99
4544_GeographicalOriginalofMusic,4,split_boost,0.572080687832711,5.052979946136475,44
4544_GeographicalOriginalofMusic,4,xgboost,0.6069955878291288,0.3501427173614502,57
4544_GeographicalOriginalofMusic,4,lightgbm,0.6009738276241605,0.9259586334228516,116
485_analcatdata_vehicle,0,split_boost,225.90500285461047,1.0387508869171143,78
485_analcatdata_vehicle,0,xgboost,233.43325341275067,0.059031009674072266,21
485_analcatdata_vehicle,0,lightgbm,237.54933749708664,0.18941879272460938,18
